"ID","CN","CAPT","SRC","OUTERID","SCORE"
"952b6a91-748f-4b3b-9099-4091044993c0","Kuwait","Kuwait City","WB","4a737cd0-f33f-4457-a9a4-823db515d612","9.53792"
"f51df94e-b8fe-4e86-a1e1-24a681f6f269","Latin America & Caribbean (excluding high income)","","WB",,
"5c08b706-ee02-4144-99c5-4eb100539580","Lao PDR","Vientiane","WB","b083df9e-69dc-4b23-9707-348da2064f34","8.039274"
"b242f7c4-c849-49f2-a0b6-30829ca4ca48","Lebanon","Beirut","WB","93b77ab6-8e8a-4603-8e97-4b6f2be8f9bb","9.815064"
"efaf3f93-7fa7-4279-9cfc-59a3a7126b03","Liberia","Monrovia","WB","e4b42a95-089a-401a-9b26-7f433fad2fcb","9.742651"
"e44e9572-ad2e-49de-b4d9-ffefb5405bd1","Libya","Tripoli","WB","9f4b0f9a-53a8-4239-b856-6798de18d7d5","8.53639"
"de59cf0c-f428-4b32-af19-aec0c1f4021b","St. Lucia","Castries","WB","5a42cd20-d43b-4a2a-aa9a-e354d875dcd0","8.249509"
"68413d01-8e79-4961-92ac-54674050052c","Latin America & Caribbean ","","WB",,
"3824c443-3659-49ff-8dcd-168f6adc274f","Least developed countries: UN classification","","WB",,
"2b70cd8a-258e-4351-881d-5705c568ad54","Low income","","WB",,
"1d30635a-470d-43b1-bc82-33e02336fa77","Liechtenstein","Vaduz","WB","4c4f2407-f2b2-4b29-9004-3a804c3b069e","8.636415"
"9e8a4c9f-5f58-4bcd-a467-a0429cfd7e68","Sri Lanka","Colombo","WB","6931af56-d118-4f7a-b668-58b23c3631e1","10.411401"
"7fcff979-e00c-4051-b715-f03efa52bf6e","Lower middle income","","WB",,
"6826cbfc-2f22-48aa-a46d-e021b1104da2","Low & middle income","","WB",,
"bb054350-c913-4bc4-8b62-7f128503ed56","Lesotho","Maseru","WB","66434403-6270-4baa-b4ba-cc31d844bd69","8.52935"
"e5c51547-7465-4ee4-9f75-5cc3e3adfda3","Late-demographic dividend","","WB",,
"e8bb058a-9606-48e8-979a-a6828eaee996","Lithuania","Vilnius","WB","c50665a1-c35a-404f-aa54-11b5a2d2b26a","9.815064"
"af78f7bf-c17f-43f6-babf-b4f987c760da","Luxembourg","Luxembourg","WB","16240f19-db9d-453d-8123-725eeb731d74","9.742651"
"fb1d0063-6b76-400a-a44b-7a48ff3c500e","Latvia","Riga","WB","62625c12-d636-4384-8d18-2bd72592f9be","9.850367"
"60bee08d-aa06-436d-bd4c-ca01ca6b208c","Macao SAR, China","","WB",,
"4dda5d26-437f-4ff2-897b-da67765160b7","St. Martin (French part)","Marigot","WB",,
"42ad1d00-72a7-442a-95c4-1c5811a5ea35","Morocco","Rabat","WB","0a0b79b1-fd51-4574-bb48-17e5c380ea16","8.53639"
"62e741c8-ba95-4e0e-bfad-d0428b66ba20","Monaco","Monaco","WB","b1b0c57c-ea09-49e8-8786-2bc2466f032e","9.713965"
"54d279f3-c052-4449-bede-27a976cc6968","Moldova","Chisinau","WB","dab9f865-8a4d-4783-bd73-6e7458798354","9.742651"
"8e3c4740-348f-47b7-b451-35f0a38d7eb1","Middle East (developing only)","","WB",,
"bf250e5e-3402-4c3d-8e97-f0143f6cd038","Madagascar","Antananarivo","WB","5dabe25b-9588-400f-98a0-e1ba68f374e7","9.815064"
"a166ef7d-3367-436a-a676-9fbf321e7870","Maldives","Male","WB","24951d89-ca73-4b24-b16a-f055b512dafb","9.8091545"
"7b5ff80b-eba6-4407-901b-48f9d50767ca","Middle East & North Africa","","WB",,
"97f5eab3-44b5-4752-b047-f57c95473b24","Mexico","Mexico City","WB","b7557a48-8ff7-4597-9f16-fb3940a29b31","10.692823"
"d8655cdf-4696-48fa-ab37-f7f0eb0d3ead","Marshall Islands","Majuro","WB","c2e92b23-e809-40a2-bb77-30446fc24a9a","11.051285"
"e4bdccca-b16f-4743-a2cd-6b43b2a6cd90","Middle income","","WB",,
"8d1c16da-216b-4833-afe4-c91878fd65d5","North Macedonia","Skopje","WB","7780309b-0cf7-443e-b1bb-97e34eb3b75f","10.037296"
"6b541e30-4f97-4c19-ab3a-431aa246cdb3","Mali","Bamako","WB","cb8adec6-0030-45fa-9eb6-68d45132337d","8.53639"
"5cb7e9f0-f4cd-4f94-a271-8de3a13aafac","Malta","Valletta","WB","80d98497-5713-43a6-ba42-1173a7b0cbeb","9.713965"
"d031ba51-7966-4229-afac-7eeedffdf050","Myanmar","Naypyidaw","WB",,
"3329a13e-76ff-49fd-b901-c81a0309e718","Middle East & North Africa (excluding high income)","","WB",,
"ccb6de8d-9dcc-449f-928a-a9354ffa46c5","Montenegro","Podgorica","WB","00ecf711-9a1c-4702-a16b-e5dd2812c03c","9.815064"
"dc03a83a-e30d-4646-b22a-0571e38c30a9","Mongolia","Ulaanbaatar","WB","6b970c8c-3c4a-40c1-b760-f322e86fbb32","8.53639"
"84ee5b5a-a8a4-4e89-8f27-cd9c596ddf71","Northern Mariana Islands","Saipan","WB","60aa7b9e-0c3a-4af0-ac5e-27e21cc48b79","12.083511"
"97c03c5f-8935-4a0c-ae45-634937383bf9","Mozambique","Maputo","WB","9324ab3a-636a-4d8a-b577-0e8cdbdfceb2","9.815064"
"9937abf3-fec7-4fa2-a8b9-38aecb57766a","Mauritania","Nouakchott","WB","a79dd5f5-2c52-4a3a-9d48-84436c8917c1","9.850367"
"d09227d9-babe-4efc-a50c-182eb3db1cdc","Mauritius","Port Louis","WB","539fd0cc-63a5-490e-9827-a6c4d35b74ab","10.455341"
"d1386d54-d744-409c-a996-c678f441cf2a","Malawi","Lilongwe","WB","4d7959f8-a9aa-44f6-83ca-ad36877b6916","8.634249"
"1fbd10d5-9735-4fb2-b78a-793d475e040b","Malaysia","Kuala Lumpur","WB","cd259ea1-ac63-4e0e-b206-0649f2c41bbd","11.066418"
"2bf1e56f-413a-4b16-adef-80aa1f7931ee","North America","","WB",,
"a4003e5c-22e6-44d2-85b7-fcda57bfb8d9","North Africa","","WB",,
"4747b1bf-edd0-4714-96ee-44f7b868e187","Namibia","Windhoek","WB","bf7085cf-1109-4631-b472-fc2057334b5f","9.742651"
"1d91d6c9-8572-41a6-b4dd-3af49ddd18e2","New Caledonia","Noum'ea","WB","15366684-d263-403c-afce-cba603ed2926","11.436399"
"7d901db8-c083-4f8c-90ab-5bef8833a916","Niger","Niamey","WB","05987022-c3ee-45d2-8397-b09d2bb96ec9","9.713965"
"f2ed24a1-89bc-4ed7-b664-97ed508728ad","Nigeria","Abuja","WB","12c79ed8-427f-4fa6-8db2-1e060bec914c","9.713965"
"705f816c-effd-4dd2-9384-641ea7cc93c2","Nicaragua","Managua","WB","ac9c55c2-f7a7-4e41-97fd-917b9077f7b3","9.815064"
"b6af346b-7b5a-4bca-af13-1d240b7813b2","Netherlands","Amsterdam","WB","8dc66505-daac-4296-9b48-6f8ee5a2e21f","9.850367"
"2727449f-e5e9-4d01-a492-8b5debc8fc02","Norway","Oslo","WB","be29a753-5c72-48ac-9c45-9e09800909dd","9.850367"
"8e6037d2-5f20-4301-a236-98614ae0a26d","Nepal","Kathmandu","WB","ddeb215f-71c4-4158-a585-deb7c129dde2","9.8091545"
"996c50cf-8af7-4cf0-b2b6-fb528054c14a","Non-resource rich Sub-Saharan Africa countries","","WB",,
"ae9832a2-4cac-473e-aa6d-fb03d9f3c637","Nauru","Yaren District","WB","1cfee937-d42f-4945-a5b9-39bfcfb9bfd0","9.742651"
"94d354cb-de91-4df4-a4f4-c87c68082aec","IDA countries not classified as fragile situations, excluding Sub-Saharan Africa","","WB",,
"2d72b838-32cc-4589-bc7b-01806714def6","New Zealand","Wellington","WB","0eff60f2-bf27-4697-83db-4db704533d46","11.604608"
"002a5d98-72ec-4a77-82f7-ad8cc9bc0229","OECD members","","WB",,
"4f05380e-66f7-4219-87c2-c0140b11cf67","Oman","Muscat","WB","bbd69be2-66f4-4fd1-a20a-9584c396b242","8.634249"
"260de190-95e1-4587-ad33-947585de0032","Other small states","","WB",,
"b87a714f-ace8-44c5-bbf6-8a49ae27cdef","Pakistan","Islamabad","WB","97a05d15-f457-4035-818a-3e8a4ac34564","9.713965"
"4374a8fd-351b-462a-99c3-6dd8e80177ef","Panama","Panama City","WB","2be2ba12-aee6-46b3-84e9-b86816b998fe","10.154723"
"74c0e65c-f593-4f8f-9c87-650a1d1e06f2","Peru","Lima","WB","1231f30d-5e25-43f7-813c-f4712a1de949","9.8091545"
"252db764-7079-4b08-97eb-db2736a9c6b5","Philippines","Manila","WB","3c34811b-914d-44f7-bd41-9c7e6640ee64","9.850367"
"dbf7dc36-3b1f-488d-b330-13e69206f472","Palau","Koror","WB",,
"efa12ecc-e574-43c2-aaba-08bf43f5465e","Papua New Guinea","Port Moresby","WB","b0091827-b130-4480-94a9-52ddbd6101dd","13.406649"
"a1a41fab-4905-479b-9303-d81591ea6152","Poland","Warsaw","WB","03829e24-efa2-4706-a753-f0c4b99edacd","9.815064"
"cf040d8d-7d11-4e4f-8aa9-f0c60819bdac","Pre-demographic dividend","","WB",,
"b7cb2022-0b80-4b96-8b8e-887855c6d086","Puerto Rico","San Juan","WB",,
"ed1be6ae-3571-4703-848c-afb25d37596d","Korea, Dem. People's Rep.","Pyongyang","WB","f4fdfe51-a8b2-453b-9fa5-e27777d0c9d8","7.7836347"
"9f0fe989-cfc8-41a0-b834-9fa254227667","Portugal","Lisbon","WB","a33e7db3-adae-4191-8df9-2d2bed497b1b","9.8091545"
"0acbbe96-6b72-4150-998a-c667bd595cb9","Paraguay","Asuncion","WB","381fc13c-5498-4d13-a470-b88c55ae2ab9","9.815064"
"d3af2703-8bac-488c-a960-53a2c20cf67c","West Bank and Gaza","","WB",,
"db6c6cfd-f2a9-4d53-bd68-b41259695195","Pacific island small states","","WB",,
"36a8db01-e6ba-46d8-96f0-2dc3c48abc34","Post-demographic dividend","","WB",,
"a30972d1-be8a-44dc-a580-6602c461296a","French Polynesia","Papeete","WB","d7b27bf7-182c-4b67-b101-99e6f8bef26d","10.183249"
"5b00aaea-5fe1-45ff-a1f7-0a3882fd8b18","Qatar","Doha","WB","0fbd6908-4318-46ce-9db9-7fe0b231f21c","9.815064"
"36639c99-958e-4229-8b31-dc8a6bbc4b19","Romania","Bucharest","WB","262e29a1-3249-4ade-83ea-35a1f8fb8911","9.850367"
"9d2f63c0-d2ca-4110-a11b-f2e5da891a6f","Resource rich Sub-Saharan Africa countries","","WB",,
"a9e0f141-811a-48bd-8f55-7f948871edac","Russian Federation","Moscow","WB","b4e72a81-7cc4-4914-8b6b-220bbc28ba90","8.921694"
"f5c0ee5d-badf-4bd6-80fc-1a980b67a4ae","Rwanda","Kigali","WB","9acb161c-30d4-4273-81ea-fa0ded5887b6","9.713965"
"266207e9-f61d-425b-9b51-b247ce578d93","South Asia","","WB",,
"c679f866-fd07-4c01-80e3-a3ffdb249c47","Saudi Arabia","Riyadh","WB","b4191d93-b8f6-4eef-ad9a-77ba52d8ee5c","11.8199005"
"2e8b5f81-0e77-4026-8342-cba3f3729d74","Sudan","Khartoum","WB","b9667b10-28eb-4880-932d-e5a514ffbb2c","9.8091545"
"8ca01693-05f1-489d-911f-bb9bfe8f9d46","Senegal","Dakar","WB","0b2a529a-db81-498a-996f-dc540f495e99","9.815064"
"ade64f81-28b0-482b-ba72-e698022290db","Singapore","Singapore","WB","f32782c5-f38d-4cd0-8bcd-a2b1c4596f8c","9.850367"
"90b6031c-df99-4f7f-91f1-1b81c47e0aec","Solomon Islands","Honiara","WB","9d556840-7c49-4ed0-a500-ea8d82dbf64c","11.051285"
"85b86518-b0b7-4814-bc35-dbf9b900d20e","Sierra Leone","Freetown","WB","1711cd1f-4592-4cf0-8ddd-db18f4dfe887","10.583485"
"774998ef-959e-49fe-b97d-da671d747719","El Salvador","San Salvador","WB","b22e1e6f-9845-4768-9a7d-577e628684d5","12.791962"
"c63f782c-d469-4352-aebe-902fd38d4ced","San Marino","San Marino","WB",,
"96c140e3-ee5a-4d50-a6b3-8bccb000350d","Somalia","Mogadishu","WB","c1b9a296-3ab5-4a71-9113-942a5ff32b53","9.850367"
"5c06c6db-debb-4adf-870e-f964f75f4b20","Serbia","Belgrade","WB","0680591c-5ae6-47da-aaa3-0a4c4280245a","8.662884"
"22b79fd0-b3e2-4325-93c0-8f135ea98842","Sub-Saharan Africa (excluding high income)","","WB",,
"aa2098c3-987d-4dff-b359-b25bb3309a1a","South Sudan","Juba","WB","23d534f5-e87c-4c38-8f39-34a16bb68182","12.036737"
"ea289f49-aea9-4010-8084-42f34b8c9f9d","Sub-Saharan Africa ","","WB",,
"b00810b7-2e2e-4ad4-a3aa-7af07fa23687","Small states","","WB",,
"e9073d2f-5586-48eb-bde2-150bc9cd2cef","Sao Tome and Principe","Sao Tome","WB",,
"2472e3b4-4dfa-4053-b3e4-81889220eb01","Suriname","Paramaribo","WB","7472f744-f211-4693-bfe8-b2601bfc7341","9.850367"
"8496c57c-6fef-4a49-86df-67584cba84e7","Slovak Republic","Bratislava","WB","d3c7c67f-28a4-4f7f-9d68-49aadc7dc48d","8.028322"
"6e767989-3d22-4bcb-a969-8faf18585272","Slovenia","Ljubljana","WB","cee1916c-6336-4054-8183-fc7e60c237f2","9.815064"
"3330e688-cf35-4650-a6ba-ab8eedc8b107","Sweden","Stockholm","WB","66ddd3e7-8136-4faa-9987-f2e0c714a3ea","9.850367"
"62d87b5d-b388-49f9-b2d4-b1487f3c87fa","Eswatini","Mbabane","WB","15feda85-e4f1-4c2c-b42e-fb63a06d6ffe","9.713965"
"a4b7169b-fd33-48e5-a3c6-838f0e1d3dac","Sint Maarten (Dutch part)","Philipsburg","WB","6ceeef40-e9ff-4550-a80e-54d5c3bb6b5b","11.577435"
"4f3df4a6-8177-4ce1-9798-a2aa20252524","Sub-Saharan Africa excluding South Africa","","WB",,
"339d8d5c-b3fb-4dfa-bd2d-1ac57757f18e","Seychelles","Victoria","WB","0b8f6564-62c9-4a05-af89-7f60a9241241","9.713965"
"b2a9ac5c-9700-4059-b9db-3e22c4dd3c14","Syrian Arab Republic","Damascus","WB","8802311e-dc1e-475a-89a3-4fc03f1e54cf","8.630541"
"6b71faf6-87ad-4903-8a51-d4fe256fbe77","Turks and Caicos Islands","Grand Turk","WB",,
"dd29c348-4e2a-4d6f-9384-93311f09db91","Chad","N'Djamena","WB","b703a5c7-c1da-4de1-9bc0-1b1b0684a263","9.8091545"
"860736a7-839e-46d7-9b8b-71c8e02da6ca","East Asia & Pacific (IDA & IBRD countries)","","WB",,
"e93cfc61-bfea-431b-8f00-b1d56fecbad6","Europe & Central Asia (IDA & IBRD countries)","","WB",,
"a63cade3-2903-4984-977f-bb13e99af70d","Togo","Lome","WB","32c6907e-a22e-41e8-82fe-f8271bcf53e7","9.179319"
"cbb5c74c-3e74-4e30-ba8c-69f5c00ca68a","Thailand","Bangkok","WB","273818ce-da20-4b12-82be-e30dfc2a8bcf","8.662884"
"d96c4274-7986-4ea2-b184-ad250d8ff09a","Tajikistan","Dushanbe","WB","4049982c-0803-4bb5-9841-591818c8e5f6","9.815064"
"faa7f7d0-c6d4-4ef4-9ef4-5eb8fc8f293d","Turkmenistan","Ashgabat","WB","3ce9498e-7a30-4e87-971b-d6acbb13e177","9.713965"
"ab683d56-fe91-4f71-a0c4-f6aa2aa84985","Latin America & the Caribbean (IDA & IBRD countries)","","WB",,
"985ea1d4-c0d3-4e93-827e-a7483f626844","Timor-Leste","Dili","WB","7231eaa5-51a0-4f1a-a2a4-a49d99408edb","12.036737"
"5776eb21-7c9d-4ed0-afd5-b0c8a04cf504","Middle East & North Africa (IDA & IBRD countries)","","WB",,
"58947008-5e38-4611-8970-601f88498aa9","Tonga","Nuku'alofa","WB","bac43918-fc40-412c-a490-f5d9ad80eff1","9.742651"
"ed695b42-1391-4311-bdbb-8d7c5a906646","South Asia (IDA & IBRD)","","WB",,
"29e19b2e-9a1b-43a7-9ba6-fe13e3a0994b","Sub-Saharan Africa (IDA & IBRD countries)","","WB",,
"74471832-ed4a-426e-a2eb-fd1070c5da79","Trinidad and Tobago","Port-of-Spain","WB","057ef4d7-c7b1-46c8-95d1-b2e78f7218ea","13.8408575"
"9c443ca7-492c-4cb5-894b-cc2e08ff7b0b","Tunisia","Tunis","WB","4b8368bb-f9af-4f17-ac2f-b4d0ddd43683","9.815064"
"1ab9f68b-d2a8-40fe-a4f2-ff6a0d6fce8c","Turkiye","Ankara","WB","2e6a8c9a-5d3a-4ead-b152-ef46a00cc4b9","7.479764"
"1cb348c3-e728-4f52-822a-39d1419c0ebe","Tuvalu","Funafuti","WB","98972fdf-2081-4ef9-9a05-7bbdd53cfb58","9.8091545"
"f7eb1897-440e-474f-ae54-785b75e3f482","Taiwan, China","","WB",,
"95f25dd7-15f3-49b5-88cd-c6b2d180e06d","Tanzania","Dodoma","WB","7f9d1710-1804-4af0-b436-1eadfc259516","8.634249"
"3a22e246-5400-4d0d-96a3-3637c3eed864","Uganda","Kampala","WB","59efbdbe-0210-4700-ba23-1f77ae3195bc","9.850367"
"32cc02d9-06ce-4baa-9100-957a8b9a8f07","Ukraine","Kiev","WB",,
"d460012a-b26a-4bcb-bdeb-85af6367f59b","Upper middle income","","WB",,
"24d82e32-aa90-4d6c-b077-0680b5fd6de7","Uruguay","Montevideo","WB","618a8eb7-a2b6-4036-8221-f206aec1fb0e","9.815064"
"2a497256-caa4-4cfe-a2da-f6af446fad6c","United States","Washington D.C.","WB","31dcb683-b923-4da8-84e4-e58e2286e751","9.752449"
"bd2bfb08-0674-49e3-a2ac-9f6def558b05","Uzbekistan","Tashkent","WB","0273a6d4-ef86-4777-acdf-8c5beef1a0d8","9.8091545"
"9be800ed-a25a-429b-8d5d-7707a0753ea1","St. Vincent and the Grenadines","Kingstown","WB","82015770-b7b6-46f5-94be-895104aa5320","13.170855"
"e1c6522c-6d59-4904-93bf-a111b7c9a50c","Venezuela, RB","Caracas","WB","7fe9e861-085e-4f36-8b93-470403509e93","9.850367"
"358176ad-ed04-418c-96d5-b6ac5952442a","British Virgin Islands","Road Town","WB",,
"c366afa6-5397-4188-a172-a2815ee4efc2","Virgin Islands (U.S.)","Charlotte Amalie","WB","6cd56497-0a07-4d34-a5f6-440b3d4543c5","13.046808"
"83a4eadb-1c0a-4208-a6c7-ea8fc2b4632a","Vietnam","Hanoi","WB","813ccb56-4014-45eb-a07e-2d3f029211ce","8.634249"
"fb1a1750-39f4-4139-8b7a-94687c0bdfc1","Vanuatu","Port-Vila","WB","7b390e81-cab1-4794-b154-2b4f68b54e72","10.511829"
"db98cf3b-8105-4a15-92d8-4c1178368e1b","World","","WB",,
"ddcbadee-c508-47ae-a805-16175f9159b2","Samoa","Apia","WB","9fc364cd-cc13-4f21-9103-83082252a2d5","9.071036"
"b504738f-fe4a-4ad2-8a88-5237643e6d32","Kosovo","Pristina","WB","7e846e49-3a5f-418d-bfaf-31b11a7faade","9.713965"
"b61dd6b9-8710-4f4f-acdb-78a9bc2b59b8","Sub-Saharan Africa excluding South Africa and Nigeria","","WB",,
"8d74ba26-125b-480b-aeb1-df9ca924f326","Yemen, Rep.","Sana'a","WB","17f13415-0ca5-445e-8d92-a9cd1f547eab","8.966948"
"ef05e7bf-3f51-4cfb-af9f-44a66ccaf3cd","South Africa","Pretoria","WB","8403238e-a078-43a5-82b3-90fbc572ad81","9.731243"
"5c0036c6-9e9d-48c0-b851-1f35c6689c00","Zambia","Lusaka","WB","3970bf27-9395-48fb-8815-d49a35553ffc","9.850367"
"69a3edba-727e-4ff7-bb71-a2f1fcd91abd","Zimbabwe","Harare","WB","baf37fce-3ee5-4907-ae43-f480dad7597f","9.742651"
